id,category,level,question,answer_status,answer_type,answer,unknown_reason,evidence,pipeline_version,files
SYSTEM_VERSION_TEXT,System_Inventory,L1,[정상] ce02 장비의 운영체제(OS) 버전은 무엇입니까?,OK,text,"""15.4""",,{},02167d6,['ce02.cfg']
SYSTEM_VERSION_TEXT,System_Inventory,L1,[정상] ce04 장비의 운영체제(OS) 버전은 무엇입니까?,OK,text,"""15.4""",,{},02167d6,['ce04.cfg']
SYSTEM_VERSION_TEXT,System_Inventory,L1,[정상] p04 장비의 운영체제(OS) 버전은 무엇입니까?,OK,text,"""15.4""",,{},02167d6,['p04.cfg']
SYSTEM_TIMEZONE_TEXT,System_Inventory,L1,[정상] p04 장비의 시간대(Timezone)는 무엇입니까?,OK,text,정보없음,,{},02167d6,['p04.cfg']
SYSTEM_TIMEZONE_TEXT,System_Inventory,L1,[정상] pe03 장비의 시간대(Timezone)는 무엇입니까?,OK,text,정보없음,,{},02167d6,['pe03.cfg']
SYSTEM_TIMEZONE_TEXT,System_Inventory,L1,[정상] pe02 장비의 시간대(Timezone)는 무엇입니까?,OK,text,정보없음,,{},02167d6,['pe02.cfg']
SYSTEM_TIMEZONE_TEXT,System_Inventory,L1,[정상] ce02 장비의 시간대(Timezone)는 무엇입니까?,OK,text,정보없음,,{},02167d6,['ce02.cfg']
SYSTEM_TIMEZONE_TEXT,System_Inventory,L1,[정상] p01 장비의 시간대(Timezone)는 무엇입니까?,OK,text,정보없음,,{},02167d6,['p01.cfg']
SYSTEM_TIMEZONE_TEXT,System_Inventory,L1,[정상] ce04 장비의 시간대(Timezone)는 무엇입니까?,OK,text,정보없음,,{},02167d6,['ce04.cfg']
SYSTEM_TIMEZONE_TEXT,System_Inventory,L1,[정상] ce01 장비의 시간대(Timezone)는 무엇입니까?,OK,text,정보없음,,{},02167d6,['ce01.cfg']
SYSTEM_TIMEZONE_TEXT,System_Inventory,L1,[정상] ce03 장비의 시간대(Timezone)는 무엇입니까?,OK,text,정보없음,,{},02167d6,['ce03.cfg']
SYSTEM_USER_LIST,System_Inventory,L1,[정상] ce02 장비에 등록된 로컬 사용자 목록을 알려주세요.,OK,set,"[""admin"", ""nso""]",,{},02167d6,['ce02.cfg']
SYSTEM_USER_LIST,System_Inventory,L1,[정상] ce04 장비에 등록된 로컬 사용자 목록을 알려주세요.,OK,set,"[""admin"", ""nso""]",,{},02167d6,['ce04.cfg']
SYSTEM_USER_LIST,System_Inventory,L1,[정상] p01 장비에 등록된 로컬 사용자 목록을 알려주세요.,OK,set,"[""admin"", ""nso""]",,{},02167d6,['p01.cfg']
SYSTEM_USER_LIST,System_Inventory,L1,[정상] pe02 장비에 등록된 로컬 사용자 목록을 알려주세요.,OK,set,"[""admin"", ""nso""]",,{},02167d6,['pe02.cfg']
SYSTEM_USER_LIST,System_Inventory,L1,[정상] ce03 장비에 등록된 로컬 사용자 목록을 알려주세요.,OK,set,"[""admin"", ""nso""]",,{},02167d6,['ce03.cfg']
SYSTEM_USER_LIST,System_Inventory,L1,[정상] pe03 장비에 등록된 로컬 사용자 목록을 알려주세요.,OK,set,"[""admin"", ""nso""]",,{},02167d6,['pe03.cfg']
SYSTEM_USER_LIST,System_Inventory,L1,[정상] p04 장비에 등록된 로컬 사용자 목록을 알려주세요.,OK,set,"[""admin"", ""nso""]",,{},02167d6,['p04.cfg']
SYSTEM_USER_LIST,System_Inventory,L1,[정상] ce01 장비에 등록된 로컬 사용자 목록을 알려주세요.,OK,set,"[""admin"", ""nso"", ""root""]",,{},02167d6,['ce01.cfg']
SYSTEM_USER_COUNT,System_Inventory,L1,[정상] ce01 장비에 등록된 로컬 사용자는 총 몇 명입니까?,OK,numeric,"""3""",,{},02167d6,['ce01.cfg']
SYSTEM_USER_COUNT,System_Inventory,L1,[정상] pe03 장비에 등록된 로컬 사용자는 총 몇 명입니까?,OK,numeric,"""2""",,{},02167d6,['pe03.cfg']
SYSTEM_USER_COUNT,System_Inventory,L1,[정상] p01 장비에 등록된 로컬 사용자는 총 몇 명입니까?,OK,numeric,"""2""",,{},02167d6,['p01.cfg']
SYSTEM_USER_COUNT,System_Inventory,L1,[정상] ce03 장비에 등록된 로컬 사용자는 총 몇 명입니까?,OK,numeric,"""2""",,{},02167d6,['ce03.cfg']
SYSTEM_USER_COUNT,System_Inventory,L1,[정상] ce04 장비에 등록된 로컬 사용자는 총 몇 명입니까?,OK,numeric,"""2""",,{},02167d6,['ce04.cfg']
SYSTEM_USER_COUNT,System_Inventory,L1,[정상] ce02 장비에 등록된 로컬 사용자는 총 몇 명입니까?,OK,numeric,"""2""",,{},02167d6,['ce02.cfg']
SYSTEM_USER_COUNT,System_Inventory,L1,[정상] pe02 장비에 등록된 로컬 사용자는 총 몇 명입니까?,OK,numeric,"""2""",,{},02167d6,['pe02.cfg']
SYSTEM_USER_COUNT,System_Inventory,L1,[정상] p04 장비에 등록된 로컬 사용자는 총 몇 명입니까?,OK,numeric,"""2""",,{},02167d6,['p04.cfg']
LOGGING_BUFFERED_SEVERITY_TEXT,System_Inventory,L1,[정상] ce02 장비에서 logging buffered의 severity-level은 무엇입니까?,OK,text,정보없음,,{},02167d6,['ce02.cfg']
LOGGING_BUFFERED_SEVERITY_TEXT,System_Inventory,L1,[정상] ce03 장비에서 logging buffered의 severity-level은 무엇입니까?,OK,text,정보없음,,{},02167d6,['ce03.cfg']
LOGGING_BUFFERED_SEVERITY_TEXT,System_Inventory,L1,[정상] pe02 장비에서 logging buffered의 severity-level은 무엇입니까?,OK,text,정보없음,,{},02167d6,['pe02.cfg']
LOGGING_BUFFERED_SEVERITY_TEXT,System_Inventory,L1,[정상] p04 장비에서 logging buffered의 severity-level은 무엇입니까?,OK,text,정보없음,,{},02167d6,['p04.cfg']
LOGGING_BUFFERED_SEVERITY_TEXT,System_Inventory,L1,[정상] p01 장비에서 logging buffered의 severity-level은 무엇입니까?,OK,text,정보없음,,{},02167d6,['p01.cfg']
LOGGING_BUFFERED_SEVERITY_TEXT,System_Inventory,L1,[정상] ce04 장비에서 logging buffered의 severity-level은 무엇입니까?,OK,text,정보없음,,{},02167d6,['ce04.cfg']
LOGGING_BUFFERED_SEVERITY_TEXT,System_Inventory,L1,[정상] pe03 장비에서 logging buffered의 severity-level은 무엇입니까?,OK,text,정보없음,,{},02167d6,['pe03.cfg']
LOGGING_BUFFERED_SEVERITY_TEXT,System_Inventory,L1,[정상] ce01 장비에서 logging buffered의 severity-level은 무엇입니까?,OK,text,정보없음,,{},02167d6,['ce01.cfg']
NTP_SERVER_LIST,System_Inventory,L1,[정상] pe03 장비에 설정된 NTP 서버 목록을 알려주세요.,OK,set,[],,{},02167d6,['pe03.cfg']
NTP_SERVER_LIST,System_Inventory,L1,[정상] ce03 장비에 설정된 NTP 서버 목록을 알려주세요.,OK,set,[],,{},02167d6,['ce03.cfg']
NTP_SERVER_LIST,System_Inventory,L1,[정상] p04 장비에 설정된 NTP 서버 목록을 알려주세요.,OK,set,[],,{},02167d6,['p04.cfg']
NTP_SERVER_LIST,System_Inventory,L1,[정상] ce04 장비에 설정된 NTP 서버 목록을 알려주세요.,OK,set,[],,{},02167d6,['ce04.cfg']
NTP_SERVER_LIST,System_Inventory,L1,[정상] pe02 장비에 설정된 NTP 서버 목록을 알려주세요.,OK,set,[],,{},02167d6,['pe02.cfg']
NTP_SERVER_LIST,System_Inventory,L1,[정상] p01 장비에 설정된 NTP 서버 목록을 알려주세요.,OK,set,[],,{},02167d6,['p01.cfg']
NTP_SERVER_LIST,System_Inventory,L1,[정상] ce02 장비에 설정된 NTP 서버 목록을 알려주세요.,OK,set,[],,{},02167d6,['ce02.cfg']
NTP_SERVER_LIST,System_Inventory,L1,[정상] ce01 장비에 설정된 NTP 서버 목록을 알려주세요.,OK,set,[],,{},02167d6,['ce01.cfg']
SNMP_COMMUNITY_LIST,System_Inventory,L1,[정상] pe03 장비에 설정된 SNMP 커뮤니티 목록을 알려주세요.,OK,set,[],,{},02167d6,['pe03.cfg']
SNMP_COMMUNITY_LIST,System_Inventory,L1,[정상] ce02 장비에 설정된 SNMP 커뮤니티 목록을 알려주세요.,OK,set,[],,{},02167d6,['ce02.cfg']
SNMP_COMMUNITY_LIST,System_Inventory,L1,[정상] pe02 장비에 설정된 SNMP 커뮤니티 목록을 알려주세요.,OK,set,[],,{},02167d6,['pe02.cfg']
SNMP_COMMUNITY_LIST,System_Inventory,L1,[정상] p04 장비에 설정된 SNMP 커뮤니티 목록을 알려주세요.,OK,set,[],,{},02167d6,['p04.cfg']
SNMP_COMMUNITY_LIST,System_Inventory,L1,[정상] ce03 장비에 설정된 SNMP 커뮤니티 목록을 알려주세요.,OK,set,[],,{},02167d6,['ce03.cfg']
SNMP_COMMUNITY_LIST,System_Inventory,L1,[정상] ce01 장비에 설정된 SNMP 커뮤니티 목록을 알려주세요.,OK,set,[],,{},02167d6,['ce01.cfg']
SNMP_COMMUNITY_LIST,System_Inventory,L1,[정상] p01 장비에 설정된 SNMP 커뮤니티 목록을 알려주세요.,OK,set,[],,{},02167d6,['p01.cfg']
SNMP_COMMUNITY_LIST,System_Inventory,L1,[정상] ce04 장비에 설정된 SNMP 커뮤니티 목록을 알려주세요.,OK,set,[],,{},02167d6,['ce04.cfg']
SYSLOG_SERVER_LIST,System_Inventory,L1,[정상] pe02 장비에 설정된 Syslog 서버 목록을 알려주세요.,OK,set,[],,{},02167d6,['pe02.cfg']
SYSLOG_SERVER_LIST,System_Inventory,L1,[정상] p04 장비에 설정된 Syslog 서버 목록을 알려주세요.,OK,set,[],,{},02167d6,['p04.cfg']
SYSLOG_SERVER_LIST,System_Inventory,L1,[정상] ce01 장비에 설정된 Syslog 서버 목록을 알려주세요.,OK,set,[],,{},02167d6,['ce01.cfg']
SYSLOG_SERVER_LIST,System_Inventory,L1,[정상] p01 장비에 설정된 Syslog 서버 목록을 알려주세요.,OK,set,[],,{},02167d6,['p01.cfg']
SYSLOG_SERVER_LIST,System_Inventory,L1,[정상] pe03 장비에 설정된 Syslog 서버 목록을 알려주세요.,OK,set,[],,{},02167d6,['pe03.cfg']
SYSLOG_SERVER_LIST,System_Inventory,L1,[정상] ce04 장비에 설정된 Syslog 서버 목록을 알려주세요.,OK,set,[],,{},02167d6,['ce04.cfg']
SYSLOG_SERVER_LIST,System_Inventory,L1,[정상] ce02 장비에 설정된 Syslog 서버 목록을 알려주세요.,OK,set,[],,{},02167d6,['ce02.cfg']
SYSLOG_SERVER_LIST,System_Inventory,L1,[정상] ce03 장비에 설정된 Syslog 서버 목록을 알려주세요.,OK,set,[],,{},02167d6,['ce03.cfg']
INTERFACE_STATUS_MAP,System_Inventory,L1,[정상] pe03 장비의 각 인터페이스 상태를 알려주세요.,OK,map,"{""Ethernet0/0"": ""up"", ""Ethernet0/1"": ""up"", ""Ethernet0/2"": ""up"", ""Ethernet0/3"": ""up"", ""Ethernet1/0"": ""up"", ""Ethernet1/1"": ""down"", ""Ethernet1/2"": ""down"", ""Ethernet1/3"": ""down"", ""Loopback0"": ""up""}",,{},02167d6,['pe03.cfg']
INTERFACE_STATUS_MAP,System_Inventory,L1,[정상] p01 장비의 각 인터페이스 상태를 알려주세요.,OK,map,"{""Ethernet0/0"": ""up"", ""Ethernet0/1"": ""down"", ""Ethernet0/2"": ""up"", ""Ethernet0/3"": ""up"", ""Ethernet1/0"": ""down"", ""Ethernet1/1"": ""down"", ""Ethernet1/2"": ""down"", ""Ethernet1/3"": ""down"", ""Loopback0"": ""up""}",,{},02167d6,['p01.cfg']
INTERFACE_STATUS_MAP,System_Inventory,L1,[정상] p04 장비의 각 인터페이스 상태를 알려주세요.,OK,map,"{""Ethernet0/0"": ""up"", ""Ethernet0/1"": ""down"", ""Ethernet0/2"": ""up"", ""Ethernet0/3"": ""up"", ""Ethernet1/0"": ""down"", ""Ethernet1/1"": ""down"", ""Ethernet1/2"": ""down"", ""Ethernet1/3"": ""down"", ""Loopback0"": ""up""}",,{},02167d6,['p04.cfg']
INTERFACE_STATUS_MAP,System_Inventory,L1,[정상] pe02 장비의 각 인터페이스 상태를 알려주세요.,OK,map,"{""Ethernet0/0"": ""up"", ""Ethernet0/1"": ""up"", ""Ethernet0/2"": ""up"", ""Ethernet0/3"": ""up"", ""Ethernet1/0"": ""up"", ""Ethernet1/1"": ""down"", ""Ethernet1/2"": ""down"", ""Ethernet1/3"": ""down"", ""Loopback0"": ""up""}",,{},02167d6,['pe02.cfg']
INTERFACE_STATUS_MAP,System_Inventory,L1,[정상] ce01 장비의 각 인터페이스 상태를 알려주세요.,OK,map,"{""Ethernet0/0"": ""up"", ""Ethernet0/1"": ""up"", ""Ethernet0/2"": ""down"", ""Ethernet0/3"": ""down""}",,{},02167d6,['ce01.cfg']
INTERFACE_STATUS_MAP,System_Inventory,L1,[정상] ce03 장비의 각 인터페이스 상태를 알려주세요.,OK,map,"{""Ethernet0/0"": ""up"", ""Ethernet0/1"": ""up"", ""Ethernet0/2"": ""down"", ""Ethernet0/3"": ""down""}",,{},02167d6,['ce03.cfg']
INTERFACE_STATUS_MAP,System_Inventory,L1,[정상] ce04 장비의 각 인터페이스 상태를 알려주세요.,OK,map,"{""Ethernet0/0"": ""up"", ""Ethernet0/1"": ""up"", ""Ethernet0/2"": ""down"", ""Ethernet0/3"": ""down""}",,{},02167d6,['ce04.cfg']
INTERFACE_STATUS_MAP,System_Inventory,L1,[정상] ce02 장비의 각 인터페이스 상태를 알려주세요.,OK,map,"{""Ethernet0/0"": ""up"", ""Ethernet0/1"": ""up"", ""Ethernet0/2"": ""down"", ""Ethernet0/3"": ""down""}",,{},02167d6,['ce02.cfg']
ROUTING_TABLE_ENTRY_COUNT,System_Inventory,L1,[정상] pe03 장비의 라우팅 테이블 엔트리는 총 몇 개입니까?,OK,number,"""9""",,{},02167d6,['pe03.cfg']
ROUTING_TABLE_ENTRY_COUNT,System_Inventory,L1,[정상] p04 장비의 라우팅 테이블 엔트리는 총 몇 개입니까?,OK,number,"""9""",,{},02167d6,['p04.cfg']
ROUTING_TABLE_ENTRY_COUNT,System_Inventory,L1,[정상] ce03 장비의 라우팅 테이블 엔트리는 총 몇 개입니까?,OK,number,"""4""",,{},02167d6,['ce03.cfg']
ROUTING_TABLE_ENTRY_COUNT,System_Inventory,L1,[정상] p01 장비의 라우팅 테이블 엔트리는 총 몇 개입니까?,OK,number,"""9""",,{},02167d6,['p01.cfg']
ROUTING_TABLE_ENTRY_COUNT,System_Inventory,L1,[정상] ce04 장비의 라우팅 테이블 엔트리는 총 몇 개입니까?,OK,number,"""4""",,{},02167d6,['ce04.cfg']
ROUTING_TABLE_ENTRY_COUNT,System_Inventory,L1,[정상] ce02 장비의 라우팅 테이블 엔트리는 총 몇 개입니까?,OK,number,"""4""",,{},02167d6,['ce02.cfg']
ROUTING_TABLE_ENTRY_COUNT,System_Inventory,L1,[정상] pe02 장비의 라우팅 테이블 엔트리는 총 몇 개입니까?,OK,number,"""9""",,{},02167d6,['pe02.cfg']
ROUTING_TABLE_ENTRY_COUNT,System_Inventory,L1,[정상] ce01 장비의 라우팅 테이블 엔트리는 총 몇 개입니까?,OK,number,"""4""",,{},02167d6,['ce01.cfg']
SSH_PRESENT_BOOL,Security_Inventory,L1,[정상] pe03 장비의 SSH 서비스가 활성화되어 있습니까? [답변 형식: true 또는 false],OK,boolean,true,,{},02167d6,['pe03.cfg']
SSH_PRESENT_BOOL,Security_Inventory,L1,[정상] p01 장비의 SSH 서비스가 활성화되어 있습니까? [답변 형식: true 또는 false],OK,boolean,true,,{},02167d6,['p01.cfg']
SSH_PRESENT_BOOL,Security_Inventory,L1,[정상] p04 장비의 SSH 서비스가 활성화되어 있습니까? [답변 형식: true 또는 false],OK,boolean,true,,{},02167d6,['p04.cfg']
SSH_PRESENT_BOOL,Security_Inventory,L1,[정상] ce02 장비의 SSH 서비스가 활성화되어 있습니까? [답변 형식: true 또는 false],OK,boolean,true,,{},02167d6,['ce02.cfg']
SSH_PRESENT_BOOL,Security_Inventory,L1,[정상] ce03 장비의 SSH 서비스가 활성화되어 있습니까? [답변 형식: true 또는 false],OK,boolean,true,,{},02167d6,['ce03.cfg']
SSH_PRESENT_BOOL,Security_Inventory,L1,[정상] ce01 장비의 SSH 서비스가 활성화되어 있습니까? [답변 형식: true 또는 false],OK,boolean,true,,{},02167d6,['ce01.cfg']
SSH_PRESENT_BOOL,Security_Inventory,L1,[정상] pe02 장비의 SSH 서비스가 활성화되어 있습니까? [답변 형식: true 또는 false],OK,boolean,true,,{},02167d6,['pe02.cfg']
SSH_PRESENT_BOOL,Security_Inventory,L1,[정상] ce04 장비의 SSH 서비스가 활성화되어 있습니까? [답변 형식: true 또는 false],OK,boolean,true,,{},02167d6,['ce04.cfg']
SSH_VERSION_TEXT,Security_Inventory,L1,[정상] p04 장비의 SSH 버전은 무엇입니까?,OK,text,"""2""",,{},02167d6,['p04.cfg']
SSH_VERSION_TEXT,Security_Inventory,L1,[정상] ce01 장비의 SSH 버전은 무엇입니까?,OK,text,"""2""",,{},02167d6,['ce01.cfg']
SSH_VERSION_TEXT,Security_Inventory,L1,[정상] pe02 장비의 SSH 버전은 무엇입니까?,OK,text,"""2""",,{},02167d6,['pe02.cfg']
SSH_VERSION_TEXT,Security_Inventory,L1,[정상] ce03 장비의 SSH 버전은 무엇입니까?,OK,text,"""2""",,{},02167d6,['ce03.cfg']
SSH_VERSION_TEXT,Security_Inventory,L1,[정상] ce04 장비의 SSH 버전은 무엇입니까?,OK,text,"""2""",,{},02167d6,['ce04.cfg']
SSH_VERSION_TEXT,Security_Inventory,L1,[정상] ce02 장비의 SSH 버전은 무엇입니까?,OK,text,"""2""",,{},02167d6,['ce02.cfg']
SSH_VERSION_TEXT,Security_Inventory,L1,[정상] p01 장비의 SSH 버전은 무엇입니까?,OK,text,"""2""",,{},02167d6,['p01.cfg']
SSH_VERSION_TEXT,Security_Inventory,L1,[정상] pe03 장비의 SSH 버전은 무엇입니까?,OK,text,"""2""",,{},02167d6,['pe03.cfg']
AAA_PRESENT_BOOL,Security_Inventory,L1,[정상] ce04 장비의 AAA 서비스가 활성화되어 있습니까? [답변 형식: true 또는 false],OK,boolean,false,,{},02167d6,['ce04.cfg']
AAA_PRESENT_BOOL,Security_Inventory,L1,[정상] ce03 장비의 AAA 서비스가 활성화되어 있습니까? [답변 형식: true 또는 false],OK,boolean,false,,{},02167d6,['ce03.cfg']
AAA_PRESENT_BOOL,Security_Inventory,L1,[정상] p04 장비의 AAA 서비스가 활성화되어 있습니까? [답변 형식: true 또는 false],OK,boolean,false,,{},02167d6,['p04.cfg']
AAA_PRESENT_BOOL,Security_Inventory,L1,[정상] ce01 장비의 AAA 서비스가 활성화되어 있습니까? [답변 형식: true 또는 false],OK,boolean,false,,{},02167d6,['ce01.cfg']
AAA_PRESENT_BOOL,Security_Inventory,L1,[정상] pe03 장비의 AAA 서비스가 활성화되어 있습니까? [답변 형식: true 또는 false],OK,boolean,false,,{},02167d6,['pe03.cfg']
AAA_PRESENT_BOOL,Security_Inventory,L1,[정상] pe02 장비의 AAA 서비스가 활성화되어 있습니까? [답변 형식: true 또는 false],OK,boolean,false,,{},02167d6,['pe02.cfg']
AAA_PRESENT_BOOL,Security_Inventory,L1,[정상] p01 장비의 AAA 서비스가 활성화되어 있습니까? [답변 형식: true 또는 false],OK,boolean,false,,{},02167d6,['p01.cfg']
AAA_PRESENT_BOOL,Security_Inventory,L1,[정상] ce02 장비의 AAA 서비스가 활성화되어 있습니까? [답변 형식: true 또는 false],OK,boolean,false,,{},02167d6,['ce02.cfg']
VTY_TRANSPORT_INPUT_TEXT,Security_Inventory,L1,[정상] pe03 장비의 VTY transport input 설정은 무엇입니까?,OK,text,정보없음,,{},02167d6,['pe03.cfg']
VTY_TRANSPORT_INPUT_TEXT,Security_Inventory,L1,[정상] ce04 장비의 VTY transport input 설정은 무엇입니까?,OK,text,정보없음,,{},02167d6,['ce04.cfg']
VTY_TRANSPORT_INPUT_TEXT,Security_Inventory,L1,[정상] p04 장비의 VTY transport input 설정은 무엇입니까?,OK,text,정보없음,,{},02167d6,['p04.cfg']
VTY_TRANSPORT_INPUT_TEXT,Security_Inventory,L1,[정상] pe02 장비의 VTY transport input 설정은 무엇입니까?,OK,text,정보없음,,{},02167d6,['pe02.cfg']
VTY_TRANSPORT_INPUT_TEXT,Security_Inventory,L1,[정상] ce02 장비의 VTY transport input 설정은 무엇입니까?,OK,text,정보없음,,{},02167d6,['ce02.cfg']
VTY_TRANSPORT_INPUT_TEXT,Security_Inventory,L1,[정상] p01 장비의 VTY transport input 설정은 무엇입니까?,OK,text,정보없음,,{},02167d6,['p01.cfg']
VTY_TRANSPORT_INPUT_TEXT,Security_Inventory,L1,[정상] ce03 장비의 VTY transport input 설정은 무엇입니까?,OK,text,정보없음,,{},02167d6,['ce03.cfg']
VTY_TRANSPORT_INPUT_TEXT,Security_Inventory,L1,[정상] ce01 장비의 VTY transport input 설정은 무엇입니까?,OK,text,정보없음,,{},02167d6,['ce01.cfg']
VTY_LOGIN_MODE_TEXT,Security_Inventory,L1,[정상] ce01 장비의 VTY line 로그인 방식은 무엇입니까?,OK,text,정보없음,,{},02167d6,['ce01.cfg']
VTY_LOGIN_MODE_TEXT,Security_Inventory,L1,[정상] p01 장비의 VTY line 로그인 방식은 무엇입니까?,OK,text,정보없음,,{},02167d6,['p01.cfg']
VTY_LOGIN_MODE_TEXT,Security_Inventory,L1,[정상] ce02 장비의 VTY line 로그인 방식은 무엇입니까?,OK,text,정보없음,,{},02167d6,['ce02.cfg']
VTY_LOGIN_MODE_TEXT,Security_Inventory,L1,[정상] p04 장비의 VTY line 로그인 방식은 무엇입니까?,OK,text,정보없음,,{},02167d6,['p04.cfg']
VTY_LOGIN_MODE_TEXT,Security_Inventory,L1,[정상] pe03 장비의 VTY line 로그인 방식은 무엇입니까?,OK,text,정보없음,,{},02167d6,['pe03.cfg']
VTY_LOGIN_MODE_TEXT,Security_Inventory,L1,[정상] pe02 장비의 VTY line 로그인 방식은 무엇입니까?,OK,text,정보없음,,{},02167d6,['pe02.cfg']
VTY_LOGIN_MODE_TEXT,Security_Inventory,L1,[정상] ce03 장비의 VTY line 로그인 방식은 무엇입니까?,OK,text,정보없음,,{},02167d6,['ce03.cfg']
VTY_LOGIN_MODE_TEXT,Security_Inventory,L1,[정상] ce04 장비의 VTY line 로그인 방식은 무엇입니까?,OK,text,정보없음,,{},02167d6,['ce04.cfg']
INTERFACE_COUNT,Interface_Inventory,L1,[정상] pe02 장비에 설정된 네트워크 인터페이스는 총 몇 개입니까?,OK,numeric,"""9""",,{},02167d6,['pe02.cfg']
INTERFACE_COUNT,Interface_Inventory,L1,[정상] p04 장비에 설정된 네트워크 인터페이스는 총 몇 개입니까?,OK,numeric,"""9""",,{},02167d6,['p04.cfg']
INTERFACE_COUNT,Interface_Inventory,L1,[정상] p01 장비에 설정된 네트워크 인터페이스는 총 몇 개입니까?,OK,numeric,"""9""",,{},02167d6,['p01.cfg']
INTERFACE_COUNT,Interface_Inventory,L1,[정상] pe03 장비에 설정된 네트워크 인터페이스는 총 몇 개입니까?,OK,numeric,"""9""",,{},02167d6,['pe03.cfg']
INTERFACE_COUNT,Interface_Inventory,L1,[정상] ce04 장비에 설정된 네트워크 인터페이스는 총 몇 개입니까?,OK,numeric,"""4""",,{},02167d6,['ce04.cfg']
INTERFACE_COUNT,Interface_Inventory,L1,[정상] ce01 장비에 설정된 네트워크 인터페이스는 총 몇 개입니까?,OK,numeric,"""4""",,{},02167d6,['ce01.cfg']
INTERFACE_COUNT,Interface_Inventory,L1,[정상] ce03 장비에 설정된 네트워크 인터페이스는 총 몇 개입니까?,OK,numeric,"""4""",,{},02167d6,['ce03.cfg']
INTERFACE_COUNT,Interface_Inventory,L1,[정상] ce02 장비에 설정된 네트워크 인터페이스는 총 몇 개입니까?,OK,numeric,"""4""",,{},02167d6,['ce02.cfg']
INTERFACE_IP_MAP,Interface_Inventory,L1,[정상] p01 장비의 각 인터페이스에 할당된 IP 주소를 알려주세요.,OK,map,"{""Ethernet0/0"": ""10.10.10.5/24"", ""Ethernet0/1"": """", ""Ethernet0/2"": ""10.1.13.1/24"", ""Ethernet0/3"": ""10.1.12.1/24"", ""Ethernet1/0"": """", ""Ethernet1/1"": """", ""Ethernet1/2"": """", ""Ethernet1/3"": """", ""Loopback0"": ""1.1.1.1/32""}",,{},02167d6,['p01.cfg']
INTERFACE_IP_MAP,Interface_Inventory,L1,[정상] pe02 장비의 각 인터페이스에 할당된 IP 주소를 알려주세요.,OK,map,"{""Ethernet0/0"": ""10.10.10.2/24"", ""Ethernet0/1"": """", ""Ethernet0/2"": ""10.1.24.2/24"", ""Ethernet0/3"": ""10.1.12.2/24"", ""Ethernet1/0"": """", ""Ethernet1/1"": """", ""Ethernet1/2"": """", ""Ethernet1/3"": """", ""Loopback0"": ""2.2.2.2/32""}",,{},02167d6,['pe02.cfg']
INTERFACE_IP_MAP,Interface_Inventory,L1,[정상] ce03 장비의 각 인터페이스에 할당된 IP 주소를 알려주세요.,OK,map,"{""Ethernet0/0"": ""10.10.10.103/24"", ""Ethernet0/1"": ""172.16.1.3/24"", ""Ethernet0/2"": """", ""Ethernet0/3"": """"}",,{},02167d6,['ce03.cfg']
